chrom	start	end	GC
chr1	41100000	41150000	0.37506
chr1	41150000	41200000	0.38748
chr1	41200000	41250000	0.40168
chr1	41250000	41300000	0.45902
chr1	41300000	41350000	0.44884
chr1	41350000	41400000	0.55324
chr1	41400000	41450000	0.52098
chr1	41450000	41500000	0.53358
chr1	41500000	41550000	0.54066
chr1	41550000	41600000	0.48066
chr1	41600000	41650000	0.4647
chr1	41650000	41700000	0.49878
chr1	41700000	41750000	0.50372
chr1	41750000	41800000	0.46206
chr1	41800000	41850000	0.46382
chr1	41850000	41900000	0.45434
chr1	41900000	41950000	0.40816
chr1	41950000	42000000	0.41704
chr1	42000000	42050000	0.42054
chr1	42050000	42100000	0.37756
chr1	42100000	42150000	0.43172
chr1	42150000	42200000	0.45706
chr1	42200000	42250000	0.38468
chr1	42250000	42300000	0.37676
chr1	42300000	42350000	0.40094
chr1	42350000	42400000	0.43198
chr1	42400000	42450000	0.43176
chr1	42450000	42500000	0.39282
chr1	42500000	42550000	0.39266
chr1	42550000	42600000	0.38926
chr1	42600000	42650000	0.4087
chr1	42650000	42700000	0.4248
chr1	42700000	42750000	0.47364
chr1	42750000	42800000	0.4704
chr1	42800000	42850000	0.42616
chr1	42850000	42900000	0.42808
chr1	42900000	42950000	0.4829
chr1	42950000	43000000	0.4865
chr1	43000000	43050000	0.4814
chr1	43050000	43100000	0.4531
chr1	43100000	43150000	0.42118
chr1	43150000	43200000	0.4207
chr1	43200000	43250000	0.45618
chr1	43250000	43300000	0.48752
chr1	43300000	43350000	0.50672
chr1	43350000	43400000	0.47834
chr1	43400000	43450000	0.50808
chr1	43450000	43500000	0.43008
chr1	43500000	43550000	0.51398
chr1	43550000	43600000	0.55738
chr1	43600000	43650000	0.51188
chr1	43650000	43700000	0.46864
chr1	43700000	43750000	0.43986
chr1	43750000	43800000	0.4079
chr1	43800000	43850000	0.42438
chr1	43850000	43900000	0.4691
chr1	43900000	43950000	0.51924
chr1	43950000	44000000	0.5434
chr1	44000000	44050000	0.52648
chr1	44050000	44100000	0.43664
chr1	44100000	44150000	0.44576
chr1	44150000	44200000	0.40766
chr1	44200000	44250000	0.48818
chr1	44250000	44300000	0.47986
chr1	44300000	44350000	0.45746
chr1	44350000	44400000	0.44288
chr1	44400000	44450000	0.4432
chr1	44450000	44500000	0.42162
chr1	44500000	44550000	0.47552
chr1	44550000	44600000	0.49012
chr1	44600000	44650000	0.51764
chr1	44650000	44700000	0.48282
chr1	44700000	44750000	0.48476
chr1	44750000	44800000	0.48952
chr1	44800000	44850000	0.53484
chr1	44850000	44900000	0.44374
chr1	44900000	44950000	0.41182
chr1	44950000	45000000	0.42704
chr1	45000000	45050000	0.46252
chr1	45050000	45100000	0.41142
chr1	45100000	45150000	0.39994
chr1	45150000	45200000	0.38946
chr1	45200000	45250000	0.4234
chr1	45250000	45300000	0.43118
chr1	45300000	45350000	0.48392
chr1	45350000	45400000	0.42568
chr1	45400000	45450000	0.40972
chr1	45450000	45500000	0.43568
chr1	45500000	45550000	0.46972
chr1	45550000	45600000	0.46446
chr1	45600000	45650000	0.4323
chr1	45650000	45700000	0.4171
chr1	45700000	45750000	0.423
chr1	45750000	45800000	0.44176
chr1	45800000	45850000	0.41234
chr1	45850000	45900000	0.38468
chr1	45900000	45950000	0.40522
chr1	45950000	46000000	0.403
chr1	46000000	46050000	0.46384
chr1	46050000	46100000	0.39648
chr1	46100000	46150000	0.42224
chr1	46150000	46200000	0.49746
chr1	46200000	46250000	0.48314
chr1	46250000	46300000	0.4614
chr1	46300000	46350000	0.47816
chr1	46350000	46400000	0.4578
chr1	46400000	46450000	0.53524
chr1	46450000	46500000	0.53958
chr1	46500000	46550000	0.52506
chr1	46550000	46600000	0.48044
chr1	46600000	46650000	0.46432
chr1	46650000	46700000	0.4143
chr1	46700000	46750000	0.41522
chr1	46750000	46800000	0.41858
chr1	46800000	46850000	0.44112
chr1	46850000	46900000	0.39766
chr1	46900000	46950000	0.42406
chr1	46950000	47000000	0.4198
chr1	47000000	47050000	0.40678
chr1	47050000	47100000	0.38782
chr1	47100000	47150000	0.41328
chr1	47150000	47200000	0.47198
chr1	47200000	47250000	0.4907
chr1	47250000	47300000	0.3968
chr1	47300000	47350000	0.4428
chr1	47350000	47400000	0.42214
chr1	47400000	47450000	0.51328
chr1	47450000	47500000	0.46498
chr1	47500000	47550000	0.47224
chr1	47550000	47600000	0.49278
chr1	47600000	47650000	0.46246
chr1	47650000	47700000	0.45918
chr1	47700000	47750000	0.47036
chr1	47750000	47800000	0.52324
chr1	47800000	47850000	0.49886
chr1	47850000	47900000	0.4713
chr1	47900000	47950000	0.47478
chr1	47950000	48000000	0.477
chr1	48000000	48050000	0.4545
chr1	48050000	48100000	0.45078
chr1	48100000	48150000	0.39522
chr1	48150000	48200000	0.39974
chr1	48200000	48250000	0.47392
chr1	48250000	48300000	0.3931
chr1	48300000	48350000	0.36102
chr1	48350000	48400000	0.37456
chr1	48400000	48450000	0.3797
chr1	48450000	48500000	0.39488
chr1	48500000	48550000	0.4277
chr1	48550000	48600000	0.43728
chr1	48600000	48650000	0.43114
chr1	48650000	48700000	0.46464
chr1	48700000	48750000	0.44176
chr1	48750000	48800000	0.426
chr1	48800000	48850000	0.40496
chr1	48850000	48900000	0.40066
chr1	48900000	48950000	0.40334
chr1	48950000	49000000	0.38876
chr1	49000000	49050000	0.39624
chr1	49050000	49100000	0.3958
chr1	49100000	49150000	0.38594
chr1	49150000	49200000	0.3827
chr1	49200000	49250000	0.3702
chr1	49250000	49300000	0.38584
chr1	49300000	49350000	0.3806
chr1	49350000	49400000	0.37642
chr1	49400000	49450000	0.37382
chr1	49450000	49500000	0.35966
chr1	49500000	49550000	0.37328
chr1	49550000	49600000	0.39994
chr1	49600000	49650000	0.36456
chr1	49650000	49700000	0.3636
chr1	49700000	49750000	0.35878
chr1	49750000	49800000	0.36122
chr1	49800000	49850000	0.38224
chr1	49850000	49900000	0.36426
chr1	49900000	49950000	0.3763
chr1	49950000	50000000	0.36258
chr1	50000000	50050000	0.38618
chr1	50050000	50100000	0.395
chr1	50100000	50150000	0.38516
chr1	50150000	50200000	0.42134
chr1	50200000	50250000	0.429
chr1	50250000	50300000	0.4506
chr1	50300000	50350000	0.45428
chr1	50350000	50400000	0.42506
chr1	50400000	50450000	0.45814
chr1	50450000	50500000	0.38508
chr1	50500000	50550000	0.3691
chr1	50550000	50600000	0.37416
chr1	50600000	50650000	0.38852
chr1	50650000	50700000	0.38532
chr1	50700000	50750000	0.39232
chr1	50750000	50800000	0.37936
chr1	50800000	50850000	0.36544
chr1	50850000	50900000	0.37128
chr1	50900000	50950000	0.394
chr1	50950000	51000000	0.4032
chr1	51000000	51050000	0.38346
chr1	51050000	51100000	0.40372
chr1	51100000	51150000	0.38004
chr1	51150000	51200000	0.41344
chr1	51200000	51250000	0.43496
chr1	51250000	51300000	0.44096
chr1	51300000	51350000	0.50996
chr1	51350000	51400000	0.39134
chr1	51400000	51450000	0.37174
chr1	51450000	51500000	0.37816
chr1	51500000	51550000	0.4076
chr1	51550000	51600000	0.44002
chr1	51600000	51650000	0.41098
chr1	51650000	51700000	0.3851
chr1	51700000	51750000	0.3944
chr1	51750000	51800000	0.3921
chr1	51800000	51850000	0.37754
chr1	51850000	51900000	0.41176
chr1	51900000	51950000	0.44242
chr1	51950000	52000000	0.45188
chr1	52000000	52050000	0.43476
chr1	52050000	52100000	0.42356
chr1	52100000	52150000	0.42828
chr1	52150000	52200000	0.41826
chr1	52200000	52250000	0.4039
chr1	52250000	52300000	0.38662
chr1	52300000	52350000	0.42512
chr1	52350000	52400000	0.47644
chr1	52400000	52450000	0.39968
chr1	52450000	52500000	0.37106
chr1	52500000	52550000	0.39092
chr1	52550000	52600000	0.43618
chr1	52600000	52650000	0.46388
chr1	52650000	52700000	0.46214
chr1	52700000	52750000	0.4412
chr1	52750000	52800000	0.41182
chr1	52800000	52850000	0.42504
chr1	52850000	52900000	0.4336
chr1	52900000	52950000	0.4449
chr1	52950000	53000000	0.39316
chr1	53000000	53050000	0.40278
chr1	53050000	53100000	0.53106
chr1	53100000	53150000	0.51078
chr1	53150000	53200000	0.45008
chr1	53200000	53250000	0.43556
chr1	53250000	53300000	0.50744
chr1	53300000	53350000	0.53426
chr1	53350000	53400000	0.48144
chr1	53400000	53450000	0.45372
chr1	53450000	53500000	0.4908
chr1	53500000	53550000	0.56946
chr1	53550000	53600000	0.50008
chr1	53600000	53650000	0.47246
chr1	53650000	53700000	0.526
chr1	53700000	53750000	0.4732
chr1	53750000	53800000	0.40748
chr1	53800000	53850000	0.4106
chr1	53850000	53900000	0.44358
chr1	53900000	53950000	0.4297
chr1	53950000	54000000	0.4288
chr1	54000000	54050000	0.44514
chr1	54050000	54100000	0.41858
chr1	54100000	54150000	0.49252
chr1	54150000	54200000	0.49814
chr1	54200000	54250000	0.5089
chr1	54250000	54300000	0.52342
chr1	54300000	54350000	0.5005
chr1	54350000	54400000	0.49444
chr1	54400000	54450000	0.4863
chr1	54450000	54500000	0.51522
chr1	54500000	54550000	0.47984
chr1	54550000	54600000	0.5108
chr1	54600000	54650000	0.4948
chr1	54650000	54700000	0.48744
chr1	54700000	54750000	0.4648
chr1	54750000	54800000	0.50088
chr1	54800000	54850000	0.47828
chr1	54850000	54900000	0.4646
chr1	54900000	54950000	0.45112
chr1	54950000	55000000	0.48302
chr1	55000000	55050000	0.50768
chr1	55050000	55100000	0.4497
chr1	55100000	55150000	0.37094
chr1	55150000	55200000	0.36674
chr1	55200000	55250000	0.41252
chr1	55250000	55300000	0.42834
chr1	55300000	55350000	0.45032
chr1	55350000	55400000	0.42074
chr1	55400000	55450000	0.41874
chr1	55450000	55500000	0.4105
chr1	55500000	55550000	0.42364
chr1	55550000	55600000	0.42518
chr1	55600000	55650000	0.40668
chr1	55650000	55700000	0.3795
chr1	55700000	55750000	0.41856
chr1	55750000	55800000	0.3948
chr1	55800000	55850000	0.403
chr1	55850000	55900000	0.39024
chr1	55900000	55950000	0.39142
chr1	55950000	56000000	0.38044
chr1	56000000	56050000	0.40072
chr1	56050000	56100000	0.39336
chr1	56100000	56150000	0.3906
chr1	56150000	56200000	0.38664
chr1	56200000	56250000	0.38614
chr1	56250000	56300000	0.40632
chr1	56300000	56350000	0.4044
chr1	56350000	56400000	0.40746
chr1	56400000	56450000	0.44574
chr1	56450000	56500000	0.43214
chr1	56500000	56550000	0.43142
chr1	56550000	56600000	0.41412
chr1	56600000	56650000	0.39656
chr1	56650000	56700000	0.36446
chr1	56700000	56750000	0.35674
chr1	56750000	56800000	0.38722
chr1	56800000	56850000	0.44002
chr1	56850000	56900000	0.3951
chr1	56900000	56950000	0.42922
chr1	56950000	57000000	0.42036
chr1	57000000	57050000	0.42586
chr1	57050000	57100000	0.42144
chr1	57100000	57150000	0.39978
chr1	57150000	57200000	0.40944
chr1	57200000	57250000	0.40554
chr1	57250000	57300000	0.40584
chr1	57300000	57350000	0.42648
chr1	57350000	57400000	0.3988
chr1	57400000	57450000	0.40072
chr1	57450000	57500000	0.3929
chr1	57500000	57550000	0.3951
chr1	57550000	57600000	0.4211
chr1	57600000	57650000	0.40772
chr1	57650000	57700000	0.39032
chr1	57700000	57750000	0.39998
chr1	57750000	57800000	0.38668
chr1	57800000	57850000	0.40616
chr1	57850000	57900000	0.40482
chr1	57900000	57950000	0.41326
chr1	57950000	58000000	0.4102
chr1	58000000	58050000	0.4099
chr1	58050000	58100000	0.43204
chr1	58100000	58150000	0.41426
chr1	58150000	58200000	0.40854
chr1	58200000	58250000	0.4147
chr1	58250000	58300000	0.41522
chr1	58300000	58350000	0.41398
chr1	58350000	58400000	0.41998
chr1	58400000	58450000	0.43358
chr1	58450000	58500000	0.4139
chr1	58500000	58550000	0.36466
chr1	58550000	58600000	0.43384
chr1	58600000	58650000	0.4268
chr1	58650000	58700000	0.36702
chr1	58700000	58750000	0.40968
chr1	58750000	58800000	0.43346
chr1	58800000	58850000	0.43448
chr1	58850000	58900000	0.43458
chr1	58900000	58950000	0.42652
chr1	58950000	59000000	0.43324
chr1	59000000	59050000	0.43826
chr1	59050000	59100000	0.41828
chr1	59100000	59150000	0.41302
chr1	59150000	59200000	0.40956
chr1	59200000	59250000	0.41188
chr1	59250000	59300000	0.40092
chr1	59300000	59350000	0.39256
chr1	59350000	59400000	0.40156
chr1	59400000	59450000	0.4097
chr1	59450000	59500000	0.3944
chr1	59500000	59550000	0.4085
chr1	59550000	59600000	0.40992
chr1	59600000	59650000	0.39926
chr1	59650000	59700000	0.41628
chr1	59700000	59750000	0.41492
chr1	59750000	59800000	0.38338
chr1	59800000	59850000	0.3585
chr1	59850000	59900000	0.3701
chr1	59900000	59950000	0.38902
chr1	59950000	60000000	0.41816
chr1	60000000	60050000	0.3886
chr1	60050000	60100000	0.36878
chr1	60100000	60150000	0.37514
chr1	60150000	60200000	0.3796
chr1	60200000	60250000	0.37024
chr1	60250000	60300000	0.38224
chr1	60300000	60350000	0.36314
chr1	60350000	60400000	0.38094
chr1	60400000	60450000	0.37886
chr1	60450000	60500000	0.3805
chr1	60500000	60550000	0.36978
chr1	60550000	60600000	0.3703
chr1	60600000	60650000	0.37636
chr1	60650000	60700000	0.40812
chr1	60700000	60750000	0.38452
chr1	60750000	60800000	0.40088
chr1	60800000	60850000	0.3911
chr1	60850000	60900000	0.39096
chr1	60900000	60950000	0.4283
chr1	60950000	61000000	0.42928
chr1	61000000	61050000	0.4214
chr1	61050000	61100000	0.41618
chr1	61100000	61150000	0.37926
chr1	61150000	61200000	0.39848
chr1	61200000	61250000	0.36566
chr1	61250000	61300000	0.38202
chr1	61300000	61350000	0.3979
chr1	61350000	61400000	0.39432
chr1	61400000	61450000	0.3993
chr1	61450000	61500000	0.41886
chr1	61500000	61550000	0.3967
chr1	61550000	61600000	0.41138
chr1	61600000	61650000	0.4109
chr1	61650000	61700000	0.40374
chr1	61700000	61750000	0.43048
chr1	61750000	61800000	0.40356
chr1	61800000	61850000	0.38402
chr1	61850000	61900000	0.40066
chr1	61900000	61950000	0.39354
chr1	61950000	62000000	0.38892
chr1	62000000	62050000	0.40134
chr1	62050000	62100000	0.41574
chr1	62100000	62150000	0.43114
chr1	62150000	62200000	0.45542
chr1	62200000	62250000	0.45638
chr1	62250000	62300000	0.46696
chr1	62300000	62350000	0.47742
chr1	62350000	62400000	0.4334
chr1	62400000	62450000	0.42342
chr1	62450000	62500000	0.37092
chr1	62500000	62550000	0.35334
chr1	62550000	62600000	0.35526
chr1	62600000	62650000	0.3436
chr1	62650000	62700000	0.39642
chr1	62700000	62750000	0.4034
chr1	62750000	62800000	0.4047
chr1	62800000	62850000	0.35096
chr1	62850000	62900000	0.36852
chr1	62900000	62950000	0.41046
chr1	62950000	63000000	0.42184
chr1	63000000	63050000	0.4184
chr1	63050000	63100000	0.4081
chr1	63100000	63150000	0.38104
chr1	63150000	63200000	0.38558
chr1	63200000	63250000	0.37916
chr1	63250000	63300000	0.40246
chr1	63300000	63350000	0.45902
chr1	63350000	63400000	0.40264
chr1	63400000	63450000	0.3653
chr1	63450000	63500000	0.37186
chr1	63500000	63550000	0.35514
chr1	63550000	63600000	0.38194
chr1	63600000	63650000	0.41526
chr1	63650000	63700000	0.45006
chr1	63700000	63750000	0.43188
chr1	63750000	63800000	0.42784
chr1	63800000	63850000	0.40938
chr1	63850000	63900000	0.40148
chr1	63900000	63950000	0.41738
chr1	63950000	64000000	0.40702
chr1	64000000	64050000	0.4048
chr1	64050000	64100000	0.40334
chr1	64100000	64150000	0.41294
chr1	64150000	64200000	0.41256
chr1	64200000	64250000	0.38154
chr1	64250000	64300000	0.40192
chr1	64300000	64350000	0.43594
chr1	64350000	64400000	0.40378
chr1	64400000	64450000	0.40852
chr1	64450000	64500000	0.41904
chr1	64500000	64550000	0.39712
chr1	64550000	64600000	0.38444
chr1	64600000	64650000	0.4087
chr1	64650000	64700000	0.40236
chr1	64700000	64750000	0.41218
chr1	64750000	64800000	0.36764
chr1	64800000	64850000	0.40252
chr1	64850000	64900000	0.43748
chr1	64900000	64950000	0.40284
chr1	64950000	65000000	0.42566
chr1	65000000	65050000	0.4265
chr1	65050000	65100000	0.42356
chr1	65100000	65150000	0.44944
chr1	65150000	65200000	0.42636
chr1	65200000	65250000	0.40714
chr1	65250000	65300000	0.40748
chr1	65300000	65350000	0.40184
chr1	65350000	65400000	0.39324
chr1	65400000	65450000	0.39858
chr1	65450000	65500000	0.3849
chr1	65500000	65550000	0.38456
chr1	65550000	65600000	0.3757
chr1	65600000	65650000	0.3611
chr1	65650000	65700000	0.3846
chr1	65700000	65750000	0.3951
chr1	65750000	65800000	0.3673
chr1	65800000	65850000	0.36328
chr1	65850000	65900000	0.3612
chr1	65900000	65950000	0.37348
chr1	65950000	66000000	0.365
chr1	66000000	66050000	0.36074
chr1	66050000	66100000	0.36134
chr1	66100000	66150000	0.37432
chr1	66150000	66200000	0.37392
chr1	66200000	66250000	0.39004
chr1	66250000	66300000	0.39222
chr1	66300000	66350000	0.38706
chr1	66350000	66400000	0.39414
chr1	66400000	66450000	0.40696
chr1	66450000	66500000	0.3822
chr1	66500000	66550000	0.38602
chr1	66550000	66600000	0.37712
chr1	66600000	66650000	0.38412
chr1	66650000	66700000	0.38338
chr1	66700000	66750000	0.36138
chr1	66750000	66800000	0.37368
chr1	66800000	66850000	0.35588
chr1	66850000	66900000	0.36636
chr1	66900000	66950000	0.3759
chr1	66950000	67000000	0.3658
chr1	67000000	67050000	0.37592
chr1	67050000	67100000	0.39818
chr1	67100000	67150000	0.38706
chr1	67150000	67200000	0.3988
chr1	67200000	67250000	0.40264
chr1	67250000	67300000	0.401
chr1	67300000	67350000	0.40346
chr1	67350000	67400000	0.4232
chr1	67400000	67450000	0.40598
chr1	67450000	67500000	0.43526
chr1	67500000	67550000	0.4331
chr1	67550000	67600000	0.44444
chr1	67600000	67650000	0.42712
chr1	67650000	67700000	0.40632
chr1	67700000	67750000	0.42048
chr1	67750000	67800000	0.41734
chr1	67800000	67850000	0.40774
chr1	67850000	67900000	0.40556
chr1	67900000	67950000	0.39782
chr1	67950000	68000000	0.38862
chr1	68000000	68050000	0.39594
chr1	68050000	68100000	0.38534
chr1	68100000	68150000	0.42834
chr1	68150000	68200000	0.41368
chr1	68200000	68250000	0.40622
chr1	68250000	68300000	0.40526
chr1	68300000	68350000	0.41272
chr1	68350000	68400000	0.4069
chr1	68400000	68450000	0.36994
chr1	68450000	68500000	0.3685
chr1	68500000	68550000	0.36158
chr1	68550000	68600000	0.3577
chr1	68600000	68650000	0.36508
chr1	68650000	68700000	0.35768
chr1	68700000	68750000	0.38738
chr1	68750000	68800000	0.37024
chr1	68800000	68850000	0.37532
chr1	68850000	68900000	0.39244
chr1	68900000	68950000	0.3827
chr1	68950000	69000000	0.393
chr1	69000000	69050000	0.353
chr1	69050000	69100000	0.3813
chr1	69100000	69150000	0.37442
chr1	69150000	69200000	0.35546
chr1	69200000	69250000	0.37356
chr1	69250000	69300000	0.36318
chr1	69300000	69350000	0.37506
chr1	69350000	69400000	0.37184
chr1	69400000	69450000	0.37292
chr1	69450000	69500000	0.35954
chr1	69500000	69550000	0.35994
chr1	69550000	69600000	0.36234
chr1	69600000	69650000	0.3327
chr1	69650000	69700000	0.36004
chr1	69700000	69750000	0.34756
chr1	69750000	69800000	0.35814
chr1	69800000	69850000	0.33382
chr1	69850000	69900000	0.36282
chr1	69900000	69950000	0.37396
chr1	69950000	70000000	0.36356
chr1	70000000	70050000	0.34438
chr1	70050000	70100000	0.35268
chr1	70100000	70150000	0.3581
chr1	70150000	70200000	0.34818
chr1	70200000	70250000	0.37612
chr1	70250000	70300000	0.37384
chr1	70300000	70350000	0.37424
chr1	70350000	70400000	0.4193
chr1	70400000	70450000	0.39396
chr1	70450000	70500000	0.39448
chr1	70500000	70550000	0.37684
chr1	70550000	70600000	0.38664
chr1	70600000	70650000	0.37264
chr1	70650000	70700000	0.3695
chr1	70700000	70750000	0.3726
chr1	70750000	70800000	0.38504
chr1	70800000	70850000	0.38172
chr1	70850000	70900000	0.38548
chr1	70900000	70950000	0.3758
chr1	70950000	71000000	0.38056
chr1	71000000	71050000	0.38144
chr1	71050000	71100000	0.36992
chr1	71100000	71150000	0.35738
chr1	71150000	71200000	0.39478
chr1	71200000	71250000	0.3717
chr1	71250000	71300000	0.36052
chr1	71300000	71350000	0.36368
chr1	71350000	71400000	0.36786
chr1	71400000	71450000	0.35016
chr1	71450000	71500000	0.35604
chr1	71500000	71550000	0.37064
chr1	71550000	71600000	0.35456
chr1	71600000	71650000	0.36172
chr1	71650000	71700000	0.34454
chr1	71700000	71750000	0.3617
chr1	71750000	71800000	0.35804
chr1	71800000	71850000	0.36368
chr1	71850000	71900000	0.35622
chr1	71900000	71950000	0.3435
chr1	71950000	72000000	0.34406
chr1	72000000	72050000	0.33824
chr1	72050000	72100000	0.3392
chr1	72100000	72150000	0.3366
chr1	72150000	72200000	0.3341
chr1	72200000	72250000	0.33196
chr1	72250000	72300000	0.34586
chr1	72300000	72350000	0.35566
chr1	72350000	72400000	0.3538
chr1	72400000	72450000	0.35286
chr1	72450000	72500000	0.35202
chr1	72500000	72550000	0.35894
chr1	72550000	72600000	0.34292
chr1	72600000	72650000	0.3401
chr1	72650000	72700000	0.3597
chr1	72700000	72750000	0.34296
chr1	72750000	72800000	0.34938
chr1	72800000	72850000	0.36098
chr1	72850000	72900000	0.3486
chr1	72900000	72950000	0.34426
chr1	72950000	73000000	0.36492
chr1	73000000	73050000	0.34136
chr1	73050000	73100000	0.34834
chr1	73100000	73150000	0.35956
chr1	73150000	73200000	0.3731
chr1	73200000	73250000	0.35062
chr1	73250000	73300000	0.33236
chr1	73300000	73350000	0.33836
chr1	73350000	73400000	0.34872
chr1	73400000	73450000	0.34898
chr1	73450000	73500000	0.35088
chr1	73500000	73550000	0.33652
chr1	73550000	73600000	0.3552
chr1	73600000	73650000	0.36666
